arxiv_id,title,abstract,authors,published,updated,primary_category,all_categories,comments,journal_ref,doi,abstract_url,pdf_url,collection_query,collection_year,screen_id,qis_relevance_label,qis_subfield,paper_type,screening_reason,key_qis_terms,selected_for_pilot,recognition_flag,manual_review_needed
2601.01309,Hilbert space signatures of non-ergodic glassy dynamics,"Disorder in quantum many-body systems can drive transitions between ergodic and non-ergodic phases, yet the nature--and even the existence--of these transitions remains intensely debated. Using a two-dimensional array of superconducting qubits, we study an interacting spin model at finite temperature in a disordered landscape, tracking dynamics both in real space and in Hilbert space. Over a broad disorder range, we observe an intermediate non-ergodic regime with glass-like characteristics: physical observables become broadly distributed and some, but not all, degrees of freedom are effectively frozen. The Hilbert-space return probability shows slow power-law decay, consistent with finite-temperature quantum glassiness. In the same regime, we detect the onset of a finite Edwards-Anderson order parameter and the disappearance of spin diffusion. By contrast, at lower disorder, spin transport persists with a nonzero diffusion coefficient. Our results show that there is a transition out of the ergodic phase in two-dimensional systems.","[""Aleksey Lunkin"", ""Nicole S. Ticea"", ""Shashwat Kumar"", ""Connie Miao"", ""Jaehong Choi"", ""Mohammed Alghadeer"", ""Ilya Drozdov"", ""Dmitry Abanin"", ""Amira Abbas"", ""Rajeev Acharya"", ""Laleh Beni"", ""Georg Aigeldinger"", ""Ross Alcaraz"", ""Sayra Alcaraz"", ""Markus Ansmann"", ""Frank Arute"", ""Kunal Arya"", ""Walt Askew"", ""Nikita Astrakhantsev"", ""Juan Atalaya"", ""Ryan Babbush"", ""Brian Ballard"", ""Joseph C. Bardin"", ""Hector Bates"", ""Andreas Bengtsson"", ""Majid Karimi"", ""Alexander Bilmes"", ""Simon Bilodeau"", ""Felix Borjans"", ""Alexandre Bourassa"", ""Jenna Bovaird"", ""Dylan Bowers"", ""Leon Brill"", ""Peter Brooks"", ""Michael Broughton"", ""David A. Browne"", ""Brett Buchea"", ""Bob B. Buckley"", ""Tim Burger"", ""Brian Burkett"", ""Nicholas Bushnell"", ""Jamal Busnaina"", ""Anthony Cabrera"", ""Juan Campero"", ""Hung-Shen Chang"", ""Silas Chen"", ""Zijun Chen"", ""Ben Chiaro"", ""Liang-Ying Chih"", ""Agnetta Y. Cleland"", ""Bryan Cochrane"", ""Matt Cockrell"", ""Josh Cogan"", ""Paul Conner"", ""Harold Cook"", ""Rodrigo G. Cortiñas"", ""William Courtney"", ""Alexander L. Crook"", ""Ben Curtin"", ""Martin Damyanov"", ""Sayan Das"", ""Dripto M. Debroy"", ""Sean Demura"", ""Paul Donohoe"", ""Andrew Dunsworth"", ""Valerie Ehimhen"", ""Alec Eickbusch"", ""Aviv Moshe Elbag"", ""Lior Ella"", ""Mahmoud Elzouka"", ""David Enriquez"", ""Catherine Erickson"", ""Lara Faoro"", ""Vinicius S. Ferreira"", ""Marcos Flores"", ""Leslie Burgos"", ""Sam Fontes"", ""Ebrahim Forati"", ""Jeremiah Ford"", ""Brooks Foxen"", ""Masaya Fukami"", ""Alan Wing Fung"", ""Lenny Fuste"", ""Suhas Ganjam"", ""Gonzalo Garcia"", ""Christopher Garrick"", ""Robert Gasca"", ""Helge Gehring"", ""Robert Geiger"", ""William Giang"", ""Dar Gilboa"", ""James E. Goeders"", ""Edward C. Gonzales"", ""Raja Gosula"", ""Stijn J. Graaf"", ""Alejandro Dau"", ""Dietrich Graumann"", ""Joel Grebel"", ""Alex Greene"", ""Jonathan A. Gross"", ""Jose Guerrero"", ""Loïck Guevel"", ""Tan Ha"", ""Steve Habegger"", ""Tanner Hadick"", ""Ali Hadjikhani"", ""Michael C. Hamilton"", ""Monica Hansen"", ""Matthew P. Harrigan"", ""Sean D. Harrington"", ""Jeanne Hartshorn"", ""Stephen Heslin"", ""Paula Heu"", ""Oscar Higgott"", ""Reno Hiltermann"", ""Jeremy Hilton"", ""Hsin-Yuan Huang"", ""Mike Hucka"", ""Christopher Hudspeth"", ""Ashley Huff"", ""William J. Huggins"", ""Evan Jeffrey"", ""Shaun Jevons"", ""Zhang Jiang"", ""Xiaoxuan Jin"", ""Cody Jones"", ""Chaitali Joshi"", ""Pavol Juhas"", ""Andreas Kabel"", ""Dvir Kafri"", ""Hui Kang"", ""Kiseo Kang"", ""Amir H. Karamlou"", ""Ryan Kaufman"", ""Kostyantyn Kechedzhi"", ""Julian Kelly"", ""Tanuj Khattar"", ""Mostafa Khezri"", ""Seon Kim"", ""Paul V. Klimov"", ""Can M. Knaut"", ""Bryce Kobrin"", ""Alexander N. Korotkov"", ""Fedor Kostritsa"", ""John Mark Kreikebaum"", ""Ryuho Kudo"", ""Ben Kueffler"", ""Arun Kumar"", ""Vladislav D. Kurilovich"", ""Vitali Kutsko"", ""Tiano Lange-Dei"", ""Brandon W. Langley"", ""Pavel Laptev"", ""Kim-Ming Lau"", ""Emma Leavell"", ""Justin Ledford"", ""Joonho Lee"", ""Joy Lee"", ""Kenny Lee"", ""Brian J. Lester"", ""Wendy Leung"", ""Lily Li"", ""Wing Yan Li"", ""Ming Li"", ""Alexander T. Lill"", ""William P. Livingston"", ""Matthew T. Lloyd"", ""Laura Lorenzo"", ""Erik Lucero"", ""Daniel Lundahl"", ""Aaron Lunt"", ""Sid Madhuk"", ""Aniket Maiti"", ""Ashley Maloney"", ""Salvatore Mandrà"", ""Leigh S. Martin"", ""Orion Martin"", ""Eric Mascot"", ""Paul Das"", ""Dmitri Maslov"", ""Melvin Mathews"", ""Cameron Maxfield"", ""Jarrod R. McClean"", ""Matt McEwen"", ""Seneca Meeks"", ""Anthony Megrant"", ""Kevin C. Miao"", ""Zlatko K. Minev"", ""Reza Molavi"", ""Sebastian Molina"", ""Shirin Montazeri"", ""Charles Neill"", ""Michael Newman"", ""Anthony Nguyen"", ""Murray Nguyen"", ""Chia-Hung Ni"", ""Murphy Yuezhen Niu"", ""Logan Oas"", ""William D. Oliver"", ""Raymond Orosco"", ""Kristoffer Ottosson"", ""Alice Pagano"", ""Agustin Paolo"", ""Sherman Peek"", ""David Peterson"", ""Alex Pizzuto"", ""Elias Portoles"", ""Rebecca Potter"", ""Orion Pritchard"", ""Michael Qian"", ""Chris Quintana"", ""Ganesh Ramachandran"", ""Arpit Ranadive"", ""Matthew J. Reagor"", ""Rachel Resnick"", ""David M. Rhodes"", ""Daniel Riley"", ""Gabrielle Roberts"", ""Roberto Rodriguez"", ""Emma Ropes"", ""Lucia B. Rose"", ""Eliott Rosenberg"", ""Emma Rosenfeld"", ""Dario Rosenstock"", ""Elizabeth Rossi"", ""David A. Rower"", ""Robert Salazar"", ""Kannan Sankaragomathi"", ""Murat Can Sarihan"", ""Kevin J. Satzinger"", ""Max Schaefer"", ""Sebastian Schroeder"", ""Henry F. Schurkus"", ""Aria Shahingohar"", ""Michael J. Shearn"", ""Aaron Shorter"", ""Vladimir Shvarts"", ""Volodymyr Sivak"", ""Spencer Small"", ""W. Clarke Smith"", ""David A. Sobel"", ""Barrett Spells"", ""Sofia Springer"", ""George Sterling"", ""Jordan Suchard"", ""Aaron Szasz"", ""Alexander Sztein"", ""Madeline Taylor"", ""Jothi Priyanka Thiruraman"", ""Douglas Thor"", ""Dogan Timucin"", ""Eifu Tomita"", ""Alfredo Torres"", ""M. Mert Torunbalci"", ""Hao Tran"", ""Abeer Vaishnav"", ""Justin Vargas"", ""Sergey Vdovichev"", ""Guifre Vidal"", ""Benjamin Villalonga"", ""Catherine Heidweiller"", ""Meghan Voorhees"", ""Steven Waltman"", ""Jonathan Waltz"", ""Shannon X. Wang"", ""Brayden Ware"", ""James D. Watson"", ""Yonghua Wei"", ""Travis Weidel"", ""Theodore White"", ""Kristi Wong"", ""Bryan W. Woo"", ""Christopher J. Wood"", ""Maddy Woodson"", ""Cheng Xing"", ""Z. Jamie Yao"", ""Ping Yeh"", ""Bicheng Ying"", ""Juhwan Yoo"", ""Noureldin Yosri"", ""Elliot Young"", ""Grayson Young"", ""Adam Zalcman"", ""Ran Zhang"", ""Yaxing Zhang"", ""Ningfeng Zhu"", ""Nicholas Zobrist"", ""Zhenjie Zou"", ""Sergio Boixo"", ""Hartmut Neven"", ""Vadim Smelyanskiy"", ""Trond I. Andersen"", ""Pedram Roushan"", ""Mikhail V. Feigelman"", ""Lev B. Ioffe""]",2026-01-04T00:09:50+00:00,2026-04-15T18:06:39+00:00,quant-ph,"[""quant-ph"", ""cond-mat.dis-nn""]",,,,http://arxiv.org/abs/2601.01309v3,https://arxiv.org/pdf/2601.01309v3,cat:quant-ph AND submittedDate:[202601010000 TO 202612312359],2026,SCREEN_061,in_scope,quantum_hardware_systems,hardware_or_systems,"Heuristic matched in scope evidence for quantum_hardware_systems: qubits, superconducting.","[""qubits"", ""superconducting""]",False,False,False
2601.01777,A Survey on Applications of Quantum Computing for Unit Commitment,"Unit Commitment (UC) is a core optimization problem in power system operation and electricity market scheduling. It determines the optimal on/off status and dispatch of generating units while satisfying system, operational, and market constraints. Traditionally, UC has been solved using mixed-integer programming, dynamic programming, or metaheuristic methods, all of which face scalability challenges as systems grow in size and uncertainty. Recent advances in quantum computing, spanning quantum annealing, variational algorithms, and hybrid quantum classical optimization, have opened new opportunities to accelerate UC solution processes by exploiting quantum parallelism and entanglement. This paper presents a comprehensive survey of existing research on the applications of quantum computing for solving the UC problem. The reviewed works are categorized based on the employed quantum paradigms, including annealing-based, variational hybrid, quantum machine learning, and quantum-inspired methods. Key modeling strategies, hardware implementations, and computational trade-offs are discussed, highlighting the current progress, limitations, and potential future directions for large-scale quantum-enabled UC.","[""Milad Hasanzadeh"", ""Ali Rajabi"", ""Amin Kargarian""]",2026-01-05T04:17:24+00:00,2026-01-05T04:17:24+00:00,quant-ph,"[""quant-ph"", ""eess.SY""]",,,,http://arxiv.org/abs/2601.01777v1,https://arxiv.org/pdf/2601.01777v1,cat:quant-ph AND submittedDate:[202601010000 TO 202612312359],2026,SCREEN_062,in_scope,quantum_machine_learning,review_or_survey,Heuristic matched in scope evidence for quantum_machine_learning: quantum machine learning.,"[""quantum machine learning""]",False,False,False
2401.02707,Beyond symmetry-protected BICs: transmission through asymmetric crossbar junctions in one-dimensional waveguides,"Over the last few decades, the study of Bound States in the Continuum, their formation, and properties has attracted lots of attention, especially in optics and photonics. It is particularly noticeable that most of these investigations base their studies on symmetric systems. In this article, we study the formation of bound states in the continuum in electronic and photonic transport systems consisting of crossbar junctions formed by one-dimensional waveguides, considering asymmetric junctions with commensurable lengths for the upper and lower arms. We also study how BICs form in linear junction arrays as a function of the distance between consecutive junctions and their commensurability with the upper and lower arms. We solve the Helmholtz equation for the crossbar junctions and calculate the transmission probability, probability density in the intersections, and quality factor. The presence of quasi-BICs is reflected in the transmission probability as a sharp resonance in the middle of a symmetric Fano resonance along with Dirac's delta functions in the probability density and divergence in the quality factors.","[""Sofía Pinto"", ""Rafael A. Molina"", ""Pedro A. Orellana""]",2024-01-05T08:36:49+00:00,2024-01-05T08:36:49+00:00,physics.optics,"[""physics.optics"", ""cond-mat.mes-hall"", ""quant-ph""]","12 pages, 12 figures",,,http://arxiv.org/abs/2401.02707v1,https://arxiv.org/pdf/2401.02707v1,cat:quant-ph AND submittedDate:[202401010000 TO 202412312359],2024,SCREEN_063,out_of_scope,out_of_scope_other,theory,"No strong QIS task, protocol, resource, or hardware terms were matched in title/abstract.",[],False,False,False
2601.00966,Four-Photon Interference with a High-Efficiency Quantum Dot Source,"While two-photon Hong-Ou-Mandel interference visibility has become a standard metric for single-photon sources, many optical quantum technologies require the generation and manipulation of larger photonic states. To date, efficiency limitations have prevented scaling quantum dot-based interference to the coalescence of more than two photons at a single beamsplitter. We overcome this limitation by combining a state-of-the-art quantum dot source with deterministic demultiplexing, enabling the direct observation of quantum interference fringes arising from up to four photons. We measure high mean interference contrasts of $93.0 \pm 0.1~\%$ for two photons, and $84.1 \pm 1.0~\%$ for four photons, with the complex fringe structure fully reproduced by a theoretical model. These results reveal the existence of ""deep fringes"" whose minima are unaffected by distinguishable photons, rendering the maximum contrast of four-photon interference highly sensitive to multi-photon emission but robust against photon distinguishability. We predict that these phenomena will extend to interference of larger numbers of photons, with relevance across a range of potential optical quantum technologies. A Fisher information analysis demonstrates that interference fringes from our source can exhibit phase sensitivity beyond the standard quantum limit, illustrating potential applications in quantum metrology.","[""Alistair J. Brash"", ""Luke Brunswick"", ""Mark R. Hogg"", ""Catherine L. Phillips"", ""Malwina A. Marczak"", ""Timon L. Baltisberger"", ""Sascha R. Valentin"", ""Arne Ludwig"", ""Richard J. Warburton""]",2026-01-02T19:30:08+00:00,2026-01-07T19:59:03+00:00,quant-ph,"[""quant-ph""]","Main manuscript (25 pages, 4 figures), followed by supplementary material (17 pages, 5 figures)",,,http://arxiv.org/abs/2601.00966v2,https://arxiv.org/pdf/2601.00966v2,cat:quant-ph AND submittedDate:[202601010000 TO 202612312359],2026,SCREEN_064,out_of_scope,out_of_scope_other,experimental_or_demonstration,"No strong QIS task, protocol, resource, or hardware terms were matched in title/abstract.",[],False,False,False
2601.02122,Efficient Calculation of the Maximal Rényi Divergence for a Matrix Product State via Generalized Eigenvalue Density Matrix Renormalization Group,"The study of quantum and classical correlations between subsystems is fundamental to understanding many-body physics. In quantum information theory, the quantum mutual information, $I(A;B)$, is a measure of correlation between the subsystems $A,B$ in a quantum state, and is defined by the means of the von Neumann entropy: $I\left(A;B\right)=S\left(ρ_{A}\right)+S\left(ρ_{B}\right)-S\left(ρ_{AB}\right)$. However, such a computation requires an exponential amount of resources. This is a defining feature of quantum systems, the infamous ``curse of dimensionality'' . Other measures, which are based on Rényi divergences instead of von Neumann entropy, were suggested as alternatives in a recent paper showing them to possess important theoretical features, and making them leading candidates as mutual information measures. In this work, we concentrate on the maximal Rényi divergence. This measure can be shown to be the solution of a generalized eigenvalue problem. To calculate it efficiently for a 1D state represented as a matrix product state, we develop a generalized eigenvalue version of the density matrix renormalization group algorithm. We benchmark our method for the paradigmatic XXZ chain, and show that the maximal Rényi divergence may exhibit different trends than the von Neumann mutual information.","[""Uri Levin"", ""Noa Feldman"", ""Moshe Goldstein""]",2026-01-05T13:54:16+00:00,2026-01-18T11:41:19+00:00,quant-ph,"[""quant-ph"", ""cond-mat.str-el""]",,,,http://arxiv.org/abs/2601.02122v2,https://arxiv.org/pdf/2601.02122v2,cat:quant-ph AND submittedDate:[202601010000 TO 202612312359],2026,SCREEN_065,in_scope,quantum_information_theory,algorithmic_or_complexity,"Heuristic matched in scope evidence for quantum_information_theory: quantum information, quantum information theory, mutual information.","[""quantum information"", ""quantum information theory"", ""mutual information"", ""von neumann entropy""]",False,False,False
2501.01185,Measurable Improvement in Multi-Qubit Readout Using a Kinetic Inductance Traveling Wave Parametric Amplifier,"Increasing the size and complexity of quantum information systems requires highly-multiplexed readout architectures, as well as amplifier chains operating near the quantum limit (QL) of added noise. While documented prior efforts in KITWPA integration in quantum systems are scarce, in this work we demonstrate integration of a KI-TWPA with a multiplexed-qubit device. To quantify the system noise improvement we perform an ac Stark shift calibration to precisely determine noise power levels on-chip (at each cavity's reference plane) and the total system gain. We then characterize the qubit state measurement fidelity and the corresponding signal-to-noise ratio (SNR). To conduct the most faithful measurement of the benefits offered by the KI-TWPA we perform these measurements for readout chains where the high electron mobility transistor (HEMT) amplifier is the first-stage amplifier (FSA) - with none of the external hardware required to operate the KI-TWPA - and with the KI-TWPA as the FSA. While some readout cavities fall outside the KI-TWPA bandwidth, for those inside the bandwidth we demonstrate a maximum improvement in the state measurement SNR by a factor of 1.45, and increase the fidelity from 96.2% to 97.8%. These measurements demonstrate a system noise below 5 quanta referenced on-chip and we bound the KI-TWPA excess noise to be below 4 quanta for the six cavities inside its bandwidth. These results show a promising path forward for realizing quantum-limited readout chains in large qubit systems using a single parametric amplifier.","[""M. A. Castellanos-Beltran"", ""L. Howe"", ""A. Giachero"", ""M. R. Vissers"", ""D. Labranca"", ""J. N. Ullom"", ""P. F. Hopkins""]",2025-01-02T10:22:18+00:00,2025-01-02T10:22:18+00:00,quant-ph,"[""quant-ph"", ""cond-mat.supr-con""]",,,10.1109/TASC.2024.3525451,http://arxiv.org/abs/2501.01185v1,https://arxiv.org/pdf/2501.01185v1,cat:quant-ph AND submittedDate:[202501010000 TO 202512312359],2025,SCREEN_066,in_scope,quantum_hardware_systems,experimental_hardware,"Heuristic matched in scope evidence for quantum_hardware_systems: qubit, readout.","[""qubit"", ""readout""]",True,False,True
2301.0306,Thermodynamic correlation inequality,"Trade-off relations place fundamental limits on the operations that physical systems can perform. This Letter presents a trade-off relation that bounds the correlation function, which measures the relationship between a system's current and future states, in Markov processes. The obtained bound, referred to as the thermodynamic correlation inequality, states that the change in the correlation function has an upper bound comprising the dynamical activity, a thermodynamic measure of the activity of a Markov process. Moreover, by applying the obtained relation to the linear response function, it is demonstrated that the effect of perturbation can be bounded from above by the dynamical activity.","[""Yoshihiko Hasegawa""]",2023-01-08T15:22:56+00:00,2024-02-01T02:01:36+00:00,quant-ph,"[""quant-ph"", ""cond-mat.stat-mech""]","7 pages, 3 figure; 10 pages of supplemental material with 1 figure","Phys. Rev. Lett. 132, 087102 (2024)",10.1103/PhysRevLett.132.087102,http://arxiv.org/abs/2301.03060v5,https://arxiv.org/pdf/2301.03060v5,cat:quant-ph AND submittedDate:[202301010000 TO 202312312359],2023,SCREEN_067,out_of_scope,out_of_scope_other,experimental_or_demonstration,"No strong QIS task, protocol, resource, or hardware terms were matched in title/abstract.",[],False,False,False
2601.0207,Bridging gaps in Rydberg RF receivers using modulation transfer bandwidth enhancement,"We optimize theoretically and experimentally the performances of the recently demonstrated modulation transfer protocol [D.-A. Trinh, K. V. Adwaith, M. Branco, A. Rouxel, S. Welinski, P. Berger, F. Goldfarb, and F. Bretenaker, Applied Physics Letters 125, 154001 (2024)] aiming at extending the bandwidth of quantum RF receivers based on hot Rydberg atoms. This optimization relies on tuning the parameters of the phase modulation of the coupling beam, which is converted by the nonlinear response of the atoms into an amplitude modulation of the probe beam. We develop a theoretical model to optimize both the modulation frequency and the modulation amplitude of the coupling beam, thereby maximizing the atomic response. Once optimized, the sensitivity to detuned RF fields of this modulation transfer protocol is measured and compared with that of the conventional protocol. This comparison shows that the new protocol permits a strong increase in the detection bandwidth. Indeed, it outperforms the usual one as soon as the RF signal to be measured is detuned by more than a few MHz. We illustrate the capability of this modulation transfer protocol to enhance the detection bandwidth by showing experimentally how it permits to bridge the gap between two Rydberg transitions separated by 166 MHz. In all cases, the experimental results are in good agreement with the simulations.","[""Mickael Branco"", ""K V Adwaith"", ""Gabriel Boccara"", ""Duc-Anh Trinh"", ""Sacha Welinski"", ""Perrine Berger"", ""Fabienne Goldfarb"", ""Fabien Bretenaker""]",2026-01-05T12:50:34+00:00,2026-05-02T21:03:07+00:00,quant-ph,"[""quant-ph"", ""physics.atom-ph""]",,,,http://arxiv.org/abs/2601.02070v2,https://arxiv.org/pdf/2601.02070v2,cat:quant-ph AND submittedDate:[202601010000 TO 202612312359],2026,SCREEN_068,out_of_scope,out_of_scope_other,experimental_or_demonstration,"No strong QIS task, protocol, resource, or hardware terms were matched in title/abstract.",[],False,False,False
2601.02259,Exact Mobility Edges in a Disorder-Free Dimerized Stark Lattice with Effective Unbounded Hopping,"We propose a disorder-free one-dimensional single-particle Hamiltonian hosting an exact mobility edge (ME), placing the system outside the assumptions of no-go theorems regarding unbounded potentials. By applying a linear Stark potential selectively to one sublattice of a dimerized chain, we generate an effective Hamiltonian with unbounded, staggered hopping amplitudes. The unbounded nature of the hopping places the model outside the scope of the Simon-Spencer theorem, while the staggered scaling allows it to evade broader constraints on Jacobi matrices. We analytically derive the bulk spectrum in reciprocal space, identifying a sharp ME where the energy magnitude equals the inter-cell hopping strength. This edge separates a continuum of extended states from two distinct localized branches: a standard unbounded Wannier-Stark ladder and an anomalous bounded branch accumulating at the ME. The existence of extended states is supported by finite-size scaling of the inverse participation ratio up to system sizes $L \sim 10^9$. Furthermore, we propose an experimental realization using photonic frequency synthetic dimensions. Our numerical results indicate that the ME is robust against potential experimental imperfections, including frequency detuning errors and photon loss, establishing a practical path for observing MEs in disorder-free systems.","[""Yunyao Qi"", ""Heng Lin"", ""Quanfeng Lu"", ""Dong Ruan"", ""Gui-Lu Long""]",2026-01-05T16:40:22+00:00,2026-03-31T06:18:38+00:00,cond-mat.dis-nn,"[""cond-mat.dis-nn"", ""quant-ph""]","14 pages, 6 figures","Phys. Rev. B 113, 104206(2026)",10.1103/n49b-rtcz,http://arxiv.org/abs/2601.02259v3,https://arxiv.org/pdf/2601.02259v3,cat:quant-ph AND submittedDate:[202601010000 TO 202612312359],2026,SCREEN_069,out_of_scope,out_of_scope_other,experimental_or_demonstration,"No strong QIS task, protocol, resource, or hardware terms were matched in title/abstract.",[],False,False,False
2601.00402,$Δ_T$ Noise from Electron-Hole Asymmetry in Normal and Superconducting Quantum Point Contacts,"This work examines $Δ_T$ noise in two-terminal hybrid nanostructures featuring a quantum point contact (QPC), realized either between two normal metals (NQN) or between a normal metal and a superconductor (NQS). The inclusion of a QPC breaks electron-hole (e-h) symmetry, leading to a finite thermovoltage. In contrast, earlier studies on hybrid junctions incorporating insulating barriers, as e-h symmetry is preserved, have vanishing thermovoltage, and consequently, $Δ_T$ noise is calculated at zero thermovoltage. In our setup, the broken e-h symmetry allows for a finite thermovoltage, at which we compute the corresponding $Δ_T$ noise. Unlike earlier studies restricted by e-h symmetry and vanishing thermovoltage, our work establishes a self-consistent framework in mesoscopic hybrid junctions, revealing how Andreev reflection fundamentally reshapes $Δ_T$ noise once e-h symmetry is broken. This broad access to charge fluctuation signatures provides a more comprehensive understanding of non-equilibrium transport in linear response. To our knowledge, this work provides the first self-consistent analysis of $Δ_T$ noise in superconducting hybrid junctions where e-h symmetry is broken, explicitly revealing how Andreev reflection modifies $Δ_T$ noise beyond the symmetry-protected zero-thermovoltage regime.","[""Sachiraj Mishra"", ""Colin Benjamin""]",2026-01-01T17:30:39+00:00,2026-01-01T17:30:39+00:00,cond-mat.mes-hall,"[""cond-mat.mes-hall"", ""math-ph"", ""physics.app-ph"", ""quant-ph""]","15 pages, 9 figures, 1 table",,,http://arxiv.org/abs/2601.00402v1,https://arxiv.org/pdf/2601.00402v1,cat:quant-ph AND submittedDate:[202601010000 TO 202612312359],2026,SCREEN_070,in_scope,quantum_hardware_systems,theory_or_methods,Heuristic matched in scope evidence for quantum_hardware_systems: superconducting.,"[""superconducting""]",False,False,True
2501.01671,Electron hopping induced phonon pumping in opto-mechanical molecular nanocavities,"Plasmonic molecular nanojunctions exhibit opto-mechanical coupling at the nanoscale, enabling intertwined optical, vibrational and electronic phenomena. Here, we demonstrate plasmon-mediated phonon pumping, driven by inelastic electron hopping in conductive molecules, which results in strong Raman nonlinearity at the light intensities almost three orders of magnitude lower than in the conventional opto-mechanical systems and up to four-fold enhancement of the effective Raman polarizability due to vibrational electron-phonon coupling, as confirmed by the significant increase in anti-Stokes Raman scattering intensity, indicating enhanced vibrational occupancy. We also developed a microscopic framework of opto-mechanical electron-phonon coupling in molecular nanojunctions based on the Marcus electron hopping. Systematically varying electrical conductance of the molecules in the junction and laser intensity, we observed the transition between a photo-assisted tunneling regime and an electron hopping process. Our findings provide a microscopic description for vibrational, optical, and electronic phenomena in plasmonic nanocavities important for efficient phonon lasing, representing the first attempt to exploit conductive molecules as quantum-mechanical oscillators.","[""Yu Bai"", ""Ilya Razdolski"", ""Zhizi Guan"", ""Ping Tang"", ""Xiu Liang"", ""David J. Srolovitz"", ""Anatoly V. Zayats"", ""Dangyuan Lei""]",2025-01-03T07:05:48+00:00,2025-07-17T05:28:46+00:00,physics.optics,"[""physics.optics"", ""quant-ph""]",,,,http://arxiv.org/abs/2501.01671v3,https://arxiv.org/pdf/2501.01671v3,cat:quant-ph AND submittedDate:[202501010000 TO 202512312359],2025,SCREEN_071,out_of_scope,out_of_scope_other,experimental_or_demonstration,"Heuristic matched out of scope evidence for out_of_scope_other: molecular, scattering.","[""molecular"", ""scattering""]",False,False,False
2301.02637,Quantum pricing-based column-generation framework for hard combinatorial problems,"In this work, we present a complete hybrid classical-quantum algorithm involving a quantum sampler based on neutral atom platforms. This approach is inspired by classical column generation frameworks developed in the field of Operations Research and shows how quantum procedures can assist classical solvers in addressing hard combinatorial problems. We benchmark our method on the Minimum Vertex Coloring problem and show that the proposed hybrid quantum-classical column generation algorithm can yield good solutions in relatively few iterations. We compare our results with state-of-the-art classical and quantum approaches.","[""Wesley da Silva Coelho"", ""Loïc Henriet"", ""Louis-Paul Henry""]",2023-01-06T18:29:40+00:00,2023-04-04T08:37:41+00:00,quant-ph,"[""quant-ph"", ""math.CO""]",,"Phys. Rev. A 107, 032426, 30 March 2023",10.1103/PhysRevA.107.032426,http://arxiv.org/abs/2301.02637v2,https://arxiv.org/pdf/2301.02637v2,cat:quant-ph AND submittedDate:[202301010000 TO 202312312359],2023,SCREEN_072,in_scope,quantum_algorithms,algorithmic_or_complexity,Heuristic matched in scope evidence for quantum_algorithms: quantum algorithm.,"[""quantum algorithm""]",True,False,False
2401.02886,Violation of LGtI inequalities in the light of NO$ν$A and T2K anomaly,"The recent anomaly observed in NO$ν$A and T2K experiments in standard three-flavor neutrino oscillation could potentially signal physics extending beyond the standard model (SM). For the NSI parameters that can accommodate this anomaly, we explore the violation of Leggett-Garg type inequalities (LGtI) within the context of three-flavor neutrino oscillations. Our analysis focuses on LGtI violations in scenarios involving complex NSI with $ε_{eμ}$ or $ε_{eτ}$ coupling in long baseline accelerator experiments for normal and inverted mass ordering.LGtI violation is significantly enhanced in normal ordering (NO) for $ε_{eτ}$ scenario for T2K, NO$ν$A, and DUNE experiment set-up. We find that for inverted ordering (IO), in the DUNE experimental set-up above $8.5$ GeV, the LGtI violation can be an indication of $ε_{eτ}$ new physics scenario.","[""Lekhashri Konwar"", ""Juhi Vardani"", ""Bhavna Yadav""]",2024-01-05T16:28:15+00:00,2025-03-30T21:43:43+00:00,hep-ph,"[""hep-ph"", ""quant-ph""]","7 pages, 2 figure","Eur. Phys. J. C 84, 1103 (2024)",10.1140/epjc/s10052-024-13370-9,http://arxiv.org/abs/2401.02886v2,https://arxiv.org/pdf/2401.02886v2,cat:quant-ph AND submittedDate:[202401010000 TO 202412312359],2024,SCREEN_073,borderline,borderline_foundations,experimental_or_demonstration,Heuristic matched borderline evidence for borderline_foundations: leggett garg.,"[""leggett garg""]",False,False,True
